time_s,range_km,altitude_km,vx_m_s,vy_m_s,speed_m_s,mach,cd,mass_kg
353.918279,136.822383,515.601996,1006.765600,2072.235482,2303.852614,6.985667,0.389016,67684.216537
354.168279,137.074250,516.120186,1008.170132,2073.289786,2305.414833,6.990404,0.388974,67615.795924
354.418279,137.326468,516.638641,1009.576138,2074.347574,2306.981108,6.995153,0.388932,67547.375310
354.668279,137.579038,517.157360,1010.983619,2075.408852,2308.551446,6.999915,0.388890,67478.954696
354.918279,137.831960,517.676346,1012.392579,2076.473628,2310.125854,7.004689,0.388847,67410.534083
355.168279,138.085234,518.195597,1013.803021,2077.541907,2311.704337,7.009475,0.388805,67342.113469
355.418279,138.338862,518.715117,1015.214948,2078.613697,2313.286902,7.014273,0.388762,67273.692855
355.668279,138.592842,519.234905,1016.628362,2079.689003,2314.873555,7.019084,0.388719,67205.272241
355.918279,138.847176,519.754962,1018.043268,2080.767833,2316.464304,7.023908,0.388676,67136.851628
356.168279,139.101864,520.275289,1019.459667,2081.850193,2318.059154,7.028744,0.388633,67068.431014
356.418279,139.356906,520.795887,1020.877563,2082.936090,2319.658112,7.033592,0.388590,67000.010400
356.668279,139.612303,521.316757,1022.296960,2084.025530,2321.261184,7.038453,0.388547,66931.589786
356.918279,139.868055,521.837900,1023.717859,2085.118521,2322.868378,7.043326,0.388504,66863.169173
357.168279,140.124162,522.359317,1025.140265,2086.215068,2324.479699,7.048212,0.388460,66794.748559
357.418279,140.380625,522.881008,1026.564180,2087.315179,2326.095155,7.053110,0.388417,66726.327945
357.668279,140.637444,523.402975,1027.989608,2088.418860,2327.714752,7.058021,0.388373,66657.907332
357.918279,140.894620,523.925218,1029.416550,2089.526118,2329.338497,7.062945,0.388329,66589.486718
358.168279,141.152152,524.447738,1030.845012,2090.636960,2330.966396,7.067881,0.388286,66521.066104
358.418279,141.410042,524.970536,1032.274995,2091.751393,2332.598456,7.072829,0.388242,66452.645490
358.668279,141.668290,525.493614,1033.706503,2092.869424,2334.234684,7.077791,0.388197,66384.224877
358.918279,141.926896,526.016971,1035.139539,2093.991058,2335.875086,7.082765,0.388153,66315.804263
359.168279,142.185860,526.540610,1036.574106,2095.116305,2337.519670,7.087751,0.388109,66247.383649
359.418279,142.445183,527.064530,1038.010207,2096.245169,2339.168442,7.092751,0.388064,66178.963036
359.668279,142.704865,527.588733,1039.447846,2097.377658,2340.821409,7.097763,0.388020,66110.542422
359.918279,142.964907,528.113219,1040.887026,2098.513780,2342.478577,7.102787,0.387975,66042.121808
360.168279,143.225309,528.637990,1042.327749,2099.653541,2344.139955,7.107825,0.387930,65973.701194
360.418279,143.486071,529.163046,1043.770020,2100.796947,2345.805548,7.112875,0.387886,65905.280581
360.668279,143.747194,529.688389,1045.213840,2101.944007,2347.475363,7.117939,0.387841,65836.859967
360.918279,144.008678,530.214018,1046.659214,2103.094727,2349.149408,7.123015,0.387795,65768.439353
361.168279,144.270524,530.739936,1048.106145,2104.249114,2350.827689,7.128103,0.387750,65700.018740
361.418279,144.532731,531.266143,1049.554636,2105.407175,2352.510214,7.133205,0.387705,65631.598126
361.668279,144.795301,531.792640,1051.004690,2106.568917,2354.196989,7.138320,0.387659,65563.177512
361.918279,145.058234,532.319428,1052.456311,2107.734348,2355.888021,7.143447,0.387614,65494.756898
362.168279,145.321529,532.846508,1053.909501,2108.903475,2357.583318,7.148588,0.387568,65426.336285
362.418279,145.585189,533.373880,1055.364264,2110.076304,2359.282887,7.153741,0.387522,65357.915671
362.668279,145.849212,533.901546,1056.820604,2111.252843,2360.986734,7.158907,0.387476,65289.495057
362.918279,146.113599,534.429507,1058.278523,2112.433099,2362.694867,7.164087,0.387430,65221.074444
363.168279,146.378351,534.957763,1059.738026,2113.617080,2364.407292,7.169279,0.387384,65152.653830
363.418279,146.643468,535.486316,1061.199114,2114.804792,2366.124018,7.174484,0.387338,65084.233216
363.668279,146.908951,536.015166,1062.661792,2115.996244,2367.845052,7.179703,0.387292,65015.812602
363.918279,147.174799,536.544314,1064.126064,2117.191441,2369.570399,7.184934,0.387245,64947.391989
364.168279,147.441014,537.073762,1065.591931,2118.390392,2371.300069,7.190179,0.387198,64878.971375
364.418279,147.707595,537.603510,1067.059398,2119.593104,2373.034068,7.195437,0.387152,64810.550761
364.668279,147.974544,538.133559,1068.528468,2120.799584,2374.772403,7.200708,0.387105,64742.130148
364.918279,148.241860,538.663910,1069.999145,2122.009840,2376.515082,7.205992,0.387058,64673.709534
365.168279,148.509543,539.194564,1071.471431,2123.223879,2378.262111,7.211289,0.387011,64605.288920
365.418279,148.777595,539.725522,1072.945331,2124.441709,2380.013500,7.216600,0.386964,64536.868306
365.668279,149.046016,540.256785,1074.420847,2125.663337,2381.769254,7.221923,0.386916,64468.447693
365.918279,149.314806,540.788354,1075.897984,2126.888770,2383.529381,7.227260,0.386869,64400.027079
366.168279,149.583965,541.320230,1077.376744,2128.118016,2385.293889,7.232611,0.386821,64331.606465
366.418279,149.853495,541.852413,1078.857131,2129.351083,2387.062786,7.237974,0.386774,64263.185852
366.668279,150.123394,542.384906,1080.339149,2130.587978,2388.836078,7.243351,0.386726,64194.765238
366.918279,150.393664,542.917708,1081.822800,2131.828709,2390.613773,7.248741,0.386678,64126.344624
367.168279,150.664306,543.450820,1083.308089,2133.073283,2392.395880,7.254145,0.386630,64057.924010
367.418279,150.935318,543.984244,1084.795019,2134.321708,2394.182404,7.259562,0.386582,63989.503397
367.668279,151.206703,544.517981,1086.283593,2135.573991,2395.973355,7.264993,0.386533,63921.082783
367.918279,151.478460,545.052032,1087.773815,2136.830141,2397.768739,7.270436,0.386485,63852.662169
368.168279,151.750590,545.586397,1089.265689,2138.090165,2399.568565,7.275894,0.386436,63784.241556
368.418279,152.023093,546.121077,1090.759218,2139.354071,2401.372839,7.281365,0.386388,63715.820942
368.668279,152.295970,546.656074,1092.254405,2140.621867,2403.181571,7.286849,0.386339,63647.400328
368.918279,152.569221,547.191388,1093.751255,2141.893559,2404.994767,7.292347,0.386290,63578.979714
369.168279,152.842846,547.727021,1095.249770,2143.169157,2406.812435,7.297858,0.386241,63510.559101
369.418279,153.116846,548.262973,1096.749955,2144.448668,2408.634583,7.303384,0.386192,63442.138487
369.668279,153.391221,548.799246,1098.251812,2145.732100,2410.461219,7.308922,0.386143,63373.717873
369.918279,153.665972,549.335840,1099.755346,2147.019461,2412.292351,7.314475,0.386094,63305.297260
370.168279,153.941099,549.872756,1101.260561,2148.310758,2414.127987,7.320040,0.386044,63236.876646
370.418279,154.216602,550.409995,1102.767459,2149.606000,2415.968134,7.325620,0.385994,63168.456032
370.668279,154.492483,550.947559,1104.276044,2150.905194,2417.812800,7.331213,0.385945,63100.035418
370.918279,154.768740,551.485448,1105.786321,2152.208349,2419.661994,7.336820,0.385895,63031.614805
371.168279,155.045376,552.023664,1107.298292,2153.515473,2421.515724,7.342441,0.385845,62963.194191
371.418279,155.322390,552.562206,1108.811962,2154.826573,2423.373997,7.348076,0.385795,62894.773577
371.668279,155.599782,553.101077,1110.327334,2156.141658,2425.236821,7.353724,0.385745,62826.352964
371.918279,155.877553,553.640278,1111.844412,2157.460736,2427.104205,7.359387,0.385694,62757.932350
372.168279,156.155704,554.179808,1113.363200,2158.783814,2428.976157,7.365063,0.385644,62689.511736
372.418279,156.434235,554.719670,1114.883701,2160.110902,2430.852685,7.370753,0.385593,62621.091122
372.668279,156.713146,555.259864,1116.405919,2161.442007,2432.733797,7.376456,0.385543,62552.670509
372.918279,156.992438,555.800391,1117.929857,2162.777138,2434.619501,7.382174,0.385492,62484.249895
373.168279,157.272111,556.341253,1119.455521,2164.116302,2436.509805,7.387906,0.385441,62415.829281
373.418279,157.552166,556.882450,1120.982912,2165.459508,2438.404718,7.393652,0.385390,62347.408668
373.668279,157.832603,557.423983,1122.512036,2166.806764,2440.304249,7.399411,0.385339,62278.988054
373.918279,158.113422,557.965853,1124.042896,2168.158079,2442.208404,7.405185,0.385287,62210.567440
374.168279,158.394625,558.508062,1125.575496,2169.513461,2444.117193,7.410973,0.385236,62142.146826
374.418279,158.676210,559.050610,1127.109839,2170.872918,2446.030625,7.416775,0.385184,62073.726213
374.668279,158.958180,559.593499,1128.645930,2172.236459,2447.948707,7.422591,0.385133,62005.305599
374.918279,159.240533,560.136729,1130.183772,2173.604092,2449.871447,7.428421,0.385081,61936.884985
375.168279,159.523272,560.680301,1131.723369,2174.975826,2451.798855,7.434265,0.385029,61868.464372
375.418279,159.806395,561.224217,1133.264726,2176.351668,2453.730939,7.440123,0.384977,61800.043758
375.668279,160.089904,561.768478,1134.807845,2177.731628,2455.667708,7.445996,0.384924,61731.623144
375.918279,160.373799,562.313083,1136.352731,2179.115714,2457.609169,7.451883,0.384872,61663.202530
376.168279,160.658081,562.858036,1137.899388,2180.503935,2459.555332,7.457784,0.384820,61594.781917
376.418279,160.942749,563.403336,1139.447820,2181.896299,2461.506205,7.463699,0.384767,61526.361303
376.668279,161.227805,563.948984,1140.998031,2183.292815,2463.461797,7.469629,0.384714,61457.940689
376.918279,161.513248,564.494983,1142.550024,2184.693492,2465.422116,7.475573,0.384662,61389.520076
377.168279,161.799080,565.041331,1144.103804,2186.098337,2467.387172,7.481531,0.384609,61321.099462
377.418279,162.085300,565.588032,1145.659374,2187.507361,2469.356972,7.487504,0.384556,61252.678848
377.668279,162.371910,566.135085,1147.216739,2188.920571,2471.331526,7.493491,0.384502,61184.258234
377.918279,162.658909,566.682493,1148.775903,2190.337977,2473.310843,7.499493,0.384449,61115.837621
378.168279,162.946298,567.230255,1150.336869,2191.759587,2475.294932,7.505509,0.384395,61047.417007
378.418279,163.234077,567.778373,1151.899642,2193.185410,2477.283800,7.511539,0.384342,60978.996393
378.668279,163.522248,568.326848,1153.464226,2194.615455,2479.277458,7.517585,0.384288,60910.575780
378.918279,163.810810,568.875681,1155.030624,2196.049730,2481.275914,7.523644,0.384234,60842.155166
379.168279,164.099763,569.424873,1156.598842,2197.488246,2483.279177,7.529718,0.384180,60773.734552
379.418279,164.389109,569.974425,1158.168882,2198.931010,2485.287256,7.535807,0.384126,60705.313938
379.668279,164.678848,570.524339,1159.740750,2200.378032,2487.300161,7.541911,0.384072,60636.893325
379.918279,164.968980,571.074615,1161.314449,2201.829320,2489.317899,7.548029,0.384018,60568.472711
380.168279,165.259505,571.625254,1162.889983,2203.284884,2491.340481,7.554162,0.383963,60500.052097
380.418279,165.550425,572.176258,1164.467357,2204.744733,2493.367916,7.560309,0.383908,60431.631484
380.668279,165.841739,572.727627,1166.046574,2206.208876,2495.400212,7.566471,0.383854,60363.210870
380.918279,166.133448,573.279362,1167.627640,2207.677321,2497.437379,7.572648,0.383799,60294.790256
381.168279,166.425553,573.831466,1169.210557,2209.150079,2499.479426,7.578840,0.383744,60226.369642
381.418279,166.718054,574.383938,1170.795331,2210.627158,2501.526362,7.585047,0.383688,60157.949029
381.668279,167.010951,574.936780,1172.381965,2212.108568,2503.578197,7.591268,0.383633,60089.528415
381.918279,167.304245,575.489992,1173.970464,2213.594318,2505.634940,7.597505,0.383578,60021.107801
382.168279,167.597936,576.043577,1175.560832,2215.084417,2507.696601,7.603756,0.383522,59952.687188
382.418279,167.892026,576.597535,1177.153073,2216.578874,2509.763188,7.610022,0.383466,59884.266574
382.668279,168.186513,577.151867,1178.747191,2218.077699,2511.834712,7.616304,0.383411,59815.845960
382.918279,168.481399,577.706574,1180.343192,2219.580902,2513.911182,7.622600,0.383355,59747.425346
383.168279,168.776685,578.261658,1181.941079,2221.088491,2515.992607,7.628911,0.383299,59679.004733
383.418279,169.072370,578.817119,1183.540856,2222.600476,2518.078996,7.635237,0.383242,59610.584119
383.668279,169.368455,579.372958,1185.142528,2224.116866,2520.170360,7.641579,0.383186,59542.163505
383.918279,169.664941,579.929178,1186.746099,2225.637672,2522.266709,7.647935,0.383129,59473.742891
384.168279,169.961829,580.485778,1188.351573,2227.162902,2524.368050,7.654307,0.383073,59405.322278
384.418279,170.259117,581.042759,1189.958956,2228.692566,2526.474396,7.660694,0.383016,59336.901664
384.668279,170.556808,581.600124,1191.568251,2230.226675,2528.585754,7.667096,0.382959,59268.481050
384.918279,170.854902,582.157873,1193.179462,2231.765236,2530.702136,7.673513,0.382902,59200.060437
385.168279,171.153398,582.716007,1194.792595,2233.308261,2532.823550,7.679945,0.382845,59131.639823
385.418279,171.452298,583.274528,1196.407654,2234.855759,2534.950007,7.686393,0.382788,59063.219209
385.668279,171.751602,583.833435,1198.024642,2236.407739,2537.081516,7.692856,0.382730,58994.798595
385.918279,172.051311,584.392732,1199.643565,2237.964212,2539.218088,7.699335,0.382673,58926.377982
386.168279,172.351424,584.952418,1201.264427,2239.525187,2541.359732,7.705828,0.382615,58857.957368
386.418279,172.651943,585.512495,1202.887233,2241.090674,2543.506458,7.712338,0.382557,58789.536754
386.668279,172.952868,586.072964,1204.511987,2242.660683,2545.658277,7.718862,0.382499,58721.116141
386.918279,173.254199,586.633826,1206.138693,2244.235224,2547.815199,7.725402,0.382441,58652.695527
387.168279,173.555937,587.195082,1207.767357,2245.814306,2549.977232,7.731958,0.382383,58584.274913
387.418279,173.858083,587.756733,1209.397982,2247.397941,2552.144389,7.738529,0.382324,58515.854299
387.668279,174.160636,588.318781,1211.030574,2248.986137,2554.316679,7.745116,0.382266,58447.433686
387.918279,174.463598,588.881227,1212.665136,2250.578905,2556.494111,7.751718,0.382207,58379.013072
388.168279,174.766969,589.444071,1214.301674,2252.176255,2558.676697,7.758336,0.382148,58310.592458
388.418279,175.070749,590.007315,1215.940193,2253.778198,2560.864447,7.764970,0.382089,58242.171845
388.668279,175.374939,590.570960,1217.580696,2255.384742,2563.057371,7.771619,0.382030,58173.751231
388.918279,175.679540,591.135008,1219.223189,2256.995899,2565.255479,7.778284,0.381971,58105.330617
389.168279,175.984551,591.699459,1220.867676,2258.611679,2567.458782,7.784965,0.381911,58036.910003
389.418279,176.289974,592.264314,1222.514162,2260.232092,2569.667290,7.791662,0.381852,57968.489390
389.668279,176.595808,592.829575,1224.162651,2261.857148,2571.881015,7.798374,0.381792,57900.068776
389.918279,176.902055,593.395243,1225.813149,2263.486858,2574.099965,7.805102,0.381732,57831.648162
390.168279,177.208715,593.961319,1227.465660,2265.121231,2576.324153,7.811846,0.381672,57763.227549
390.418279,177.515788,594.527804,1229.120189,2266.760280,2578.553588,7.818606,0.381612,57694.806935
390.668279,177.823275,595.094699,1230.776741,2268.404013,2580.788281,7.825382,0.381552,57626.386321
390.918279,178.131177,595.662006,1232.435320,2270.052441,2583.028243,7.832174,0.381492,57557.965707
391.168279,178.439493,596.229726,1234.095931,2271.705576,2585.273485,7.838982,0.381431,57489.545094
391.418279,178.748225,596.797860,1235.758580,2273.363427,2587.524017,7.845806,0.381371,57421.124480
391.668279,179.057373,597.366408,1237.423270,2275.026005,2589.779851,7.852646,0.381310,57352.703866
391.918279,179.366937,597.935373,1239.090008,2276.693321,2592.040997,7.859503,0.381249,57284.283253
392.168279,179.676918,598.504755,1240.758797,2278.365386,2594.307465,7.866375,0.381188,57215.862639
392.418279,179.987316,599.074556,1242.429643,2280.042210,2596.579268,7.873263,0.381127,57147.442025
392.668279,180.298133,599.644777,1244.102551,2281.723803,2598.856416,7.880168,0.381065,57079.021411
392.918279,180.609368,600.215418,1245.777525,2283.410178,2601.138920,7.887089,0.381004,57010.600798
393.168279,180.921022,600.786482,1247.454570,2285.101344,2603.426791,7.894026,0.380942,56942.180184
393.418279,181.233095,601.357969,1249.133692,2286.797312,2605.720040,7.900980,0.380880,56873.759570
393.668279,181.545589,601.929881,1250.814896,2288.498094,2608.018679,7.907950,0.380818,56805.338957
393.918279,181.858503,602.502219,1252.498186,2290.203700,2610.322718,7.914936,0.380756,56736.918343
394.168279,182.171838,603.074984,1254.183567,2291.914142,2612.632170,7.921938,0.380694,56668.497729
394.418279,182.485595,603.648176,1255.871046,2293.629430,2614.947044,7.928957,0.380631,56600.077115
394.668279,182.799774,604.221799,1257.560625,2295.349575,2617.267353,7.935993,0.380569,56531.656502
394.918279,183.114375,604.795852,1259.252312,2297.074589,2619.593108,7.943045,0.380506,56463.235888
